wgs_id	reference	country	blaTEM
ERR3577458	Town2020	UK	0
ERR3577459	Town2020	UK	0
ERR3577460	Town2020	UK	1
ERR3577461	Town2020	UK	0
ERR3577462	Town2020	UK	0
ERR3577464	Town2020	UK	0
ERR3577465	Town2020	UK	0
ERR3577466	Town2020	UK	0
ERR3577468	Town2020	UK	0
ERR3577469	Town2020	UK	0
ERR3577470	Town2020	UK	1
ERR3577471	Town2020	UK	0
ERR3577472	Town2020	UK	0
ERR3577474	Town2020	UK	0
ERR3577475	Town2020	UK	0
ERR3577476	Town2020	UK	0
ERR3577477	Town2020	UK	0
ERR3577478	Town2020	UK	0
ERR3577479	Town2020	UK	0
ERR3577481	Town2020	UK	0
ERR3577482	Town2020	UK	0
ERR3577483	Town2020	UK	1
ERR3577484	Town2020	UK	0
ERR3577485	Town2020	UK	0
ERR3577486	Town2020	UK	0
ERR3577487	Town2020	UK	0
ERR3577488	Town2020	UK	0
ERR3577489	Town2020	UK	0
ERR3577490	Town2020	UK	0
ERR3577492	Town2020	UK	0
ERR3577493	Town2020	UK	0
ERR3577494	Town2020	UK	0
ERR3577495	Town2020	UK	0
ERR3577496	Town2020	UK	0
ERR3577497	Town2020	UK	1
ERR3577498	Town2020	UK	0
ERR3577500	Town2020	UK	1
ERR3577501	Town2020	UK	0
ERR3577502	Town2020	UK	1
ERR3577503	Town2020	UK	0
ERR3577504	Town2020	UK	0
ERR3577505	Town2020	UK	0
ERR3577506	Town2020	UK	0
ERR3577507	Town2020	UK	0
ERR3577508	Town2020	UK	0
ERR3577509	Town2020	UK	0
ERR3577510	Town2020	UK	0
ERR3577512	Town2020	UK	1
ERR3577513	Town2020	UK	0
ERR3577514	Town2020	UK	0
ERR3577515	Town2020	UK	0
ERR3577516	Town2020	UK	0
ERR3577517	Town2020	UK	0
ERR3577518	Town2020	UK	0
ERR3577519	Town2020	UK	0
ERR3577520	Town2020	UK	0
ERR3577521	Town2020	UK	1
ERR3577522	Town2020	UK	0
ERR3577523	Town2020	UK	0
ERR3577524	Town2020	UK	1
ERR3577525	Town2020	UK	1
ERR3577526	Town2020	UK	0
ERR3577529	Town2020	UK	0
ERR3577530	Town2020	UK	0
ERR3577531	Town2020	UK	0
ERR3577532	Town2020	UK	0
ERR3577533	Town2020	UK	0
ERR3577535	Town2020	UK	0
ERR3577536	Town2020	UK	0
ERR3577537	Town2020	UK	0
ERR3577538	Town2020	UK	0
ERR3577539	Town2020	UK	0
ERR3577540	Town2020	UK	0
ERR3577541	Town2020	UK	0
ERR3577542	Town2020	UK	0
ERR3577543	Town2020	UK	0
ERR3577544	Town2020	UK	0
ERR3577545	Town2020	UK	0
ERR3577546	Town2020	UK	0
ERR3577547	Town2020	UK	0
ERR3577548	Town2020	UK	0
ERR3577550	Town2020	UK	0
ERR3577551	Town2020	UK	0
ERR3577552	Town2020	UK	0
ERR3577553	Town2020	UK	0
ERR3577554	Town2020	UK	0
ERR3577555	Town2020	UK	0
ERR3577556	Town2020	UK	0
ERR3577557	Town2020	UK	0
ERR3577558	Town2020	UK	0
ERR3577559	Town2020	UK	0
ERR3577560	Town2020	UK	0
ERR3577561	Town2020	UK	1
ERR3577562	Town2020	UK	0
ERR3577564	Town2020	UK	1
ERR3577565	Town2020	UK	0
ERR3577566	Town2020	UK	0
ERR3577567	Town2020	UK	0
ERR3577568	Town2020	UK	0
ERR3577569	Town2020	UK	0
ERR3577570	Town2020	UK	0
ERR3577571	Town2020	UK	0
ERR3577572	Town2020	UK	0
ERR3577573	Town2020	UK	0
ERR3577574	Town2020	UK	0
ERR3577575	Town2020	UK	0
ERR3577576	Town2020	UK	0
ERR3577577	Town2020	UK	0
ERR3577578	Town2020	UK	0
ERR3577579	Town2020	UK	1
ERR3577580	Town2020	UK	0
ERR3577581	Town2020	UK	0
ERR3577582	Town2020	UK	0
ERR3577583	Town2020	UK	0
ERR3577584	Town2020	UK	0
ERR3577585	Town2020	UK	1
ERR3577586	Town2020	UK	0
ERR3577587	Town2020	UK	0
ERR3577589	Town2020	UK	0
ERR3577590	Town2020	UK	0
ERR3577591	Town2020	UK	0
ERR3577592	Town2020	UK	0
ERR3577594	Town2020	UK	0
ERR3577595	Town2020	UK	0
ERR3577596	Town2020	UK	1
ERR3577597	Town2020	UK	1
ERR3577598	Town2020	UK	0
ERR3577599	Town2020	UK	1
ERR3577600	Town2020	UK	1
ERR3577601	Town2020	UK	0
ERR3577602	Town2020	UK	0
ERR3577603	Town2020	UK	1
ERR3577604	Town2020	UK	1
ERR3577605	Town2020	UK	0
ERR3577606	Town2020	UK	0
ERR3577608	Town2020	UK	0
ERR3577609	Town2020	UK	0
ERR3577610	Town2020	UK	1
ERR3577611	Town2020	UK	0
ERR3577612	Town2020	UK	0
ERR3577613	Town2020	UK	0
ERR3577614	Town2020	UK	0
ERR3577615	Town2020	UK	0
ERR3577616	Town2020	UK	0
ERR3577617	Town2020	UK	0
ERR3577618	Town2020	UK	0
ERR3577619	Town2020	UK	0
ERR3577620	Town2020	UK	0
ERR3577621	Town2020	UK	0
ERR3577622	Town2020	UK	0
ERR3577623	Town2020	UK	1
ERR3577624	Town2020	UK	1
ERR3577625	Town2020	UK	0
ERR3577626	Town2020	UK	0
ERR3577627	Town2020	UK	1
ERR3577628	Town2020	UK	0
ERR3577629	Town2020	UK	0
ERR3577630	Town2020	UK	0
ERR3577632	Town2020	UK	1
ERR3577635	Town2020	UK	NA
ERR3577636	Town2020	UK	0
ERR3577637	Town2020	UK	0
ERR3577638	Town2020	UK	0
ERR3577639	Town2020	UK	1
ERR3577640	Town2020	UK	1
ERR3577641	Town2020	UK	0
ERR3577642	Town2020	UK	0
ERR3577643	Town2020	UK	1
ERR3577644	Town2020	UK	0
ERR3577645	Town2020	UK	0
ERR3577647	Town2020	UK	0
ERR3577648	Town2020	UK	0
ERR3577650	Town2020	UK	0
ERR3577652	Town2020	UK	0
ERR3577654	Town2020	UK	0
ERR3577655	Town2020	UK	0
ERR3577657	Town2020	UK	0
ERR3577659	Town2020	UK	0
ERR3577660	Town2020	UK	1
ERR3577661	Town2020	UK	1
ERR3577662	Town2020	UK	1
ERR3577663	Town2020	UK	0
ERR3577666	Town2020	UK	0
ERR3577667	Town2020	UK	1
ERR3577668	Town2020	UK	0
ERR3577670	Town2020	UK	0
ERR3577671	Town2020	UK	0
ERR3577672	Town2020	UK	0
ERR3577673	Town2020	UK	0
ERR3577674	Town2020	UK	0
ERR3577675	Town2020	UK	0
ERR3577676	Town2020	UK	0
ERR3577677	Town2020	UK	0
ERR3577678	Town2020	UK	0
ERR3577679	Town2020	UK	0
ERR3577680	Town2020	UK	0
ERR3577681	Town2020	UK	1
ERR3577682	Town2020	UK	0
ERR3577683	Town2020	UK	0
ERR3577684	Town2020	UK	0
ERR3577685	Town2020	UK	1
ERR3577686	Town2020	UK	0
ERR3577687	Town2020	UK	0
ERR3577688	Town2020	UK	0
ERR3577689	Town2020	UK	0
ERR3577690	Town2020	UK	0
ERR3577691	Town2020	UK	0
ERR3577692	Town2020	UK	0
ERR3577693	Town2020	UK	0
ERR3577694	Town2020	UK	0
ERR3577695	Town2020	UK	0
ERR3577696	Town2020	UK	0
ERR3577697	Town2020	UK	0
ERR3577698	Town2020	UK	0
ERR3577700	Town2020	UK	0
ERR3577701	Town2020	UK	0
ERR3577702	Town2020	UK	0
ERR3577703	Town2020	UK	0
ERR3577704	Town2020	UK	0
ERR3577705	Town2020	UK	0
ERR3577706	Town2020	UK	0
ERR3577707	Town2020	UK	0
ERR3577708	Town2020	UK	0
ERR3577709	Town2020	UK	0
ERR3577710	Town2020	UK	0
ERR3577711	Town2020	UK	0
ERR3577712	Town2020	UK	0
ERR3577713	Town2020	UK	0
ERR3577714	Town2020	UK	0
ERR3577715	Town2020	UK	0
ERR3577716	Town2020	UK	0
ERR3577717	Town2020	UK	0
ERR3577719	Town2020	UK	0
ERR3577720	Town2020	UK	0
ERR3577721	Town2020	UK	0
ERR3577722	Town2020	UK	0
ERR3577723	Town2020	UK	0
ERR3577724	Town2020	UK	0
ERR3577726	Town2020	UK	0
ERR3577727	Town2020	UK	0
ERR3577729	Town2020	UK	0
ERR3577730	Town2020	UK	0
ERR3577731	Town2020	UK	0
ERR3577732	Town2020	UK	0
ERR3577733	Town2020	UK	0
ERR3577734	Town2020	UK	0
ERR3577735	Town2020	UK	0
ERR3577736	Town2020	UK	1
ERR3577737	Town2020	UK	0
ERR3577738	Town2020	UK	0
ERR3577740	Town2020	UK	0
ERR3577741	Town2020	UK	0
ERR3577742	Town2020	UK	0
ERR3577744	Town2020	UK	0
ERR3577745	Town2020	UK	0
ERR3577746	Town2020	UK	0
ERR3577747	Town2020	UK	0
ERR3577748	Town2020	UK	0
ERR3577749	Town2020	UK	0
ERR3577750	Town2020	UK	0
ERR3577751	Town2020	UK	0
ERR3577752	Town2020	UK	0
ERR3577754	Town2020	UK	0
ERR3577755	Town2020	UK	0
ERR3577756	Town2020	UK	0
ERR3577757	Town2020	UK	0
ERR3577758	Town2020	UK	0
ERR3577759	Town2020	UK	0
ERR3577760	Town2020	UK	0
ERR3577761	Town2020	UK	0
ERR3577762	Town2020	UK	1
ERR3577763	Town2020	UK	0
ERR3577764	Town2020	UK	0
ERR3577765	Town2020	UK	0
ERR3577766	Town2020	UK	0
ERR3577767	Town2020	UK	0
ERR3577768	Town2020	UK	0
ERR3577769	Town2020	UK	0
ERR3577770	Town2020	UK	0
ERR3577771	Town2020	UK	0
ERR3577772	Town2020	UK	0
ERR3577773	Town2020	UK	0
ERR3577774	Town2020	UK	0
ERR3577775	Town2020	UK	0
ERR3577776	Town2020	UK	0
ERR3577777	Town2020	UK	0
ERR3577778	Town2020	UK	0
ERR3577779	Town2020	UK	1
ERR3577780	Town2020	UK	0
ERR3577781	Town2020	UK	0
ERR3577783	Town2020	UK	0
ERR3577784	Town2020	UK	0
ERR3577785	Town2020	UK	0
ERR3577786	Town2020	UK	0
ERR3577787	Town2020	UK	0
ERR3577788	Town2020	UK	0
ERR3577789	Town2020	UK	0
ERR3577790	Town2020	UK	0
ERR3577791	Town2020	UK	0
ERR3577792	Town2020	UK	0
ERR3577793	Town2020	UK	0
ERR3577794	Town2020	UK	0
ERR3577795	Town2020	UK	0
ERR3577796	Town2020	UK	0
ERR3577797	Town2020	UK	0
ERR3577798	Town2020	UK	0
ERR3577799	Town2020	UK	0
ERR3577800	Town2020	UK	0
ERR3577801	Town2020	UK	0
ERR3577802	Town2020	UK	0
ERR3577803	Town2020	UK	0
ERR3577804	Town2020	UK	0
ERR3577805	Town2020	UK	0
ERR3577806	Town2020	UK	0
ERR3577807	Town2020	UK	1
ERR3577808	Town2020	UK	0
ERR3577809	Town2020	UK	0
ERR3577810	Town2020	UK	0
ERR3577811	Town2020	UK	0
ERR3577812	Town2020	UK	0
ERR3577813	Town2020	UK	0
ERR3577814	Town2020	UK	0
ERR3577816	Town2020	UK	1
ERR3577817	Town2020	UK	0
ERR3577818	Town2020	UK	0
ERR3577819	Town2020	UK	0
ERR3577821	Town2020	UK	0
ERR3577823	Town2020	UK	0
ERR3577824	Town2020	UK	0
ERR3577826	Town2020	UK	0
ERR3577827	Town2020	UK	0
ERR3577828	Town2020	UK	0
ERR3577830	Town2020	UK	0
ERR3577834	Town2020	UK	0
ERR3577835	Town2020	UK	0
ERR3577836	Town2020	UK	0
ERR3577837	Town2020	UK	0
ERR3577838	Town2020	UK	0
ERR3577839	Town2020	UK	0
ERR3577841	Town2020	UK	0
ERR3577842	Town2020	UK	0
ERR3577843	Town2020	UK	0
ERR3577844	Town2020	UK	0
ERR3577845	Town2020	UK	0
ERR3577846	Town2020	UK	0
ERR3577847	Town2020	UK	0
ERR3577848	Town2020	UK	0
ERR3577849	Town2020	UK	0
ERR3577850	Town2020	UK	0
ERR3577851	Town2020	UK	0
ERR3577852	Town2020	UK	0
ERR3577853	Town2020	UK	0
ERR3577854	Town2020	UK	0
ERR3577855	Town2020	UK	0
ERR3577856	Town2020	UK	0
ERR3577857	Town2020	UK	0
ERR3577858	Town2020	UK	0
ERR3577859	Town2020	UK	0
ERR3577860	Town2020	UK	0
ERR3577861	Town2020	UK	0
ERR3577862	Town2020	UK	0
ERR3577863	Town2020	UK	0
ERR3577864	Town2020	UK	0
ERR3577865	Town2020	UK	0
ERR3577866	Town2020	UK	0
ERR3577867	Town2020	UK	0
ERR3577868	Town2020	UK	0
ERR3577869	Town2020	UK	0
ERR3577870	Town2020	UK	0
ERR3577871	Town2020	UK	0
ERR3577872	Town2020	UK	0
ERR3577873	Town2020	UK	0
ERR3577874	Town2020	UK	0
ERR3577875	Town2020	UK	0
ERR3577876	Town2020	UK	0
ERR3577877	Town2020	UK	0
ERR3577878	Town2020	UK	0
ERR3577879	Town2020	UK	0
ERR3577880	Town2020	UK	0
ERR3577881	Town2020	UK	0
ERR3577882	Town2020	UK	0
ERR3577883	Town2020	UK	0
ERR3577884	Town2020	UK	0
ERR3577885	Town2020	UK	0
ERR3577886	Town2020	UK	0
ERR3577887	Town2020	UK	0
ERR3577888	Town2020	UK	0
ERR3577889	Town2020	UK	1
ERR3577891	Town2020	UK	0
ERR3577893	Town2020	UK	0
ERR3577894	Town2020	UK	0
ERR3577895	Town2020	UK	0
ERR3577897	Town2020	UK	0
ERR3577898	Town2020	UK	0
ERR3577900	Town2020	UK	0
ERR3577901	Town2020	UK	0
ERR3577902	Town2020	UK	0
ERR3577903	Town2020	UK	0
ERR3577904	Town2020	UK	0
ERR3577905	Town2020	UK	0
ERR3577906	Town2020	UK	0
ERR3577907	Town2020	UK	0
ERR3577908	Town2020	UK	0
ERR3577909	Town2020	UK	0
ERR3577910	Town2020	UK	0
ERR3577911	Town2020	UK	0
ERR3577912	Town2020	UK	0
ERR3577913	Town2020	UK	0
ERR3577914	Town2020	UK	0
ERR3577915	Town2020	UK	0
ERR3577916	Town2020	UK	0
ERR3577917	Town2020	UK	0
ERR3577918	Town2020	UK	0
ERR3577919	Town2020	UK	0
ERR3577920	Town2020	UK	0
ERR3577921	Town2020	UK	0
ERR3577922	Town2020	UK	0
ERR3577923	Town2020	UK	0
ERR3577924	Town2020	UK	0
ERR3577925	Town2020	UK	0
ERR3577926	Town2020	UK	0
ERR3577927	Town2020	UK	0
ERR3577928	Town2020	UK	0
ERR3577929	Town2020	UK	0
ERR3577930	Town2020	UK	0
ERR3577931	Town2020	UK	1
ERR3577933	Town2020	UK	0
ERR3577935	Town2020	UK	0
ERR3577936	Town2020	UK	0
ERR3577937	Town2020	UK	0
ERR3577945	Town2020	UK	0
ERR3577946	Town2020	UK	1
ERR3577948	Town2020	UK	0
ERR3577949	Town2020	UK	0
ERR3577950	Town2020	UK	0
ERR3577951	Town2020	UK	0
ERR3577953	Town2020	UK	0
ERR3577956	Town2020	UK	0
ERR3577957	Town2020	UK	0
ERR3577959	Town2020	UK	1
ERR3577960	Town2020	UK	0
ERR3577961	Town2020	UK	0
ERR3577962	Town2020	UK	0
ERR3577963	Town2020	UK	0
ERR3577964	Town2020	UK	0
ERR3577965	Town2020	UK	0
ERR3577966	Town2020	UK	0
ERR3577967	Town2020	UK	0
ERR3577969	Town2020	UK	0
ERR3577970	Town2020	UK	0
ERR3577971	Town2020	UK	0
ERR3577972	Town2020	UK	0
ERR3577973	Town2020	UK	0
ERR3577975	Town2020	UK	0
ERR3577976	Town2020	UK	0
ERR3577977	Town2020	UK	0
ERR3577978	Town2020	UK	0
ERR3577979	Town2020	UK	0
ERR3577980	Town2020	UK	0
ERR3577981	Town2020	UK	0
ERR3577982	Town2020	UK	0
ERR3577984	Town2020	UK	0
ERR3577985	Town2020	UK	0
ERR3577986	Town2020	UK	0
ERR3577987	Town2020	UK	0
ERR3577988	Town2020	UK	0
ERR3577989	Town2020	UK	0
ERR3577990	Town2020	UK	0
ERR3577991	Town2020	UK	0
ERR3577992	Town2020	UK	0
ERR3577994	Town2020	UK	0
ERR3577995	Town2020	UK	0
ERR3577996	Town2020	UK	0
ERR3577998	Town2020	UK	0
ERR3577999	Town2020	UK	0
ERR3578000	Town2020	UK	0
ERR3578001	Town2020	UK	0
ERR3578002	Town2020	UK	0
ERR3578003	Town2020	UK	0
ERR3578004	Town2020	UK	0
ERR3578005	Town2020	UK	0
ERR3578006	Town2020	UK	0
ERR3578007	Town2020	UK	0
ERR3578008	Town2020	UK	0
ERR3578009	Town2020	UK	0
ERR3578010	Town2020	UK	0
ERR3578011	Town2020	UK	0
ERR3578012	Town2020	UK	0
ERR3578013	Town2020	UK	0
ERR3578014	Town2020	UK	0
ERR3578015	Town2020	UK	0
ERR3578016	Town2020	UK	0
ERR3578017	Town2020	UK	0
ERR3578018	Town2020	UK	0
ERR3578019	Town2020	UK	0
ERR3578020	Town2020	UK	0
ERR3578021	Town2020	UK	0
ERR3578022	Town2020	UK	0
ERR3578024	Town2020	UK	0
ERR3578025	Town2020	UK	0
ERR3578026	Town2020	UK	1
ERR3578027	Town2020	UK	0
ERR3578028	Town2020	UK	0
ERR3578029	Town2020	UK	0
ERR3578030	Town2020	UK	0
ERR3578031	Town2020	UK	0
ERR3578032	Town2020	UK	1
ERR3578033	Town2020	UK	0
ERR3578034	Town2020	UK	0
ERR3578035	Town2020	UK	0
ERR3578036	Town2020	UK	0
ERR3578037	Town2020	UK	0
ERR3578038	Town2020	UK	0
ERR3578039	Town2020	UK	1
ERR3578040	Town2020	UK	0
ERR3578041	Town2020	UK	0
ERR3578043	Town2020	UK	0
ERR3578044	Town2020	UK	0
ERR3578045	Town2020	UK	0
ERR3578046	Town2020	UK	0
ERR3578047	Town2020	UK	0
ERR3578048	Town2020	UK	0
ERR3578051	Town2020	UK	0
ERR3578052	Town2020	UK	0
ERR3578053	Town2020	UK	0
ERR3578055	Town2020	UK	0
ERR3578056	Town2020	UK	0
ERR3578057	Town2020	UK	0
ERR3578058	Town2020	UK	0
ERR3578059	Town2020	UK	0
ERR3578060	Town2020	UK	0
ERR3578061	Town2020	UK	0
ERR3578064	Town2020	UK	0
ERR3578068	Town2020	UK	0
ERR3578069	Town2020	UK	0
ERR3578070	Town2020	UK	0
ERR3578071	Town2020	UK	0
ERR3578072	Town2020	UK	0
ERR3578073	Town2020	UK	0
ERR3578074	Town2020	UK	0
ERR3578075	Town2020	UK	1
ERR3578076	Town2020	UK	0
ERR3578077	Town2020	UK	0
ERR3578078	Town2020	UK	0
ERR3578079	Town2020	UK	0
ERR3578081	Town2020	UK	0
ERR3578082	Town2020	UK	0
ERR3578085	Town2020	UK	0
ERR3578086	Town2020	UK	0
ERR3578087	Town2020	UK	0
ERR3578088	Town2020	UK	0
ERR3578089	Town2020	UK	1
ERR3578090	Town2020	UK	1
ERR3578091	Town2020	UK	0
ERR3578093	Town2020	UK	0
ERR3578095	Town2020	UK	0
ERR3578097	Town2020	UK	0
ERR3578098	Town2020	UK	0
ERR3578099	Town2020	UK	0
ERR3578101	Town2020	UK	0
ERR3578102	Town2020	UK	0
ERR3578103	Town2020	UK	0
ERR3578104	Town2020	UK	0
ERR3578105	Town2020	UK	0
ERR3578106	Town2020	UK	0
ERR3578107	Town2020	UK	0
ERR3578108	Town2020	UK	0
ERR3578109	Town2020	UK	0
ERR3578110	Town2020	UK	0
ERR3578111	Town2020	UK	1
ERR3578113	Town2020	UK	0
ERR3578114	Town2020	UK	0
ERR3578115	Town2020	UK	0
ERR3578116	Town2020	UK	0
ERR3578117	Town2020	UK	0
ERR3578118	Town2020	UK	0
ERR3578119	Town2020	UK	0
ERR3578120	Town2020	UK	0
ERR3578121	Town2020	UK	0
ERR3578123	Town2020	UK	0
ERR3578124	Town2020	UK	0
ERR3578125	Town2020	UK	0
ERR3578126	Town2020	UK	0
ERR3578127	Town2020	UK	0
ERR3578130	Town2020	UK	0
ERR3578132	Town2020	UK	0
ERR3578133	Town2020	UK	0
ERR3578135	Town2020	UK	0
ERR3578137	Town2020	UK	0
ERR3578138	Town2020	UK	0
ERR3578139	Town2020	UK	0
ERR3578140	Town2020	UK	0
ERR3578141	Town2020	UK	0
ERR3578142	Town2020	UK	0
ERR3578143	Town2020	UK	0
ERR3578144	Town2020	UK	0
ERR3578145	Town2020	UK	0
ERR3578146	Town2020	UK	0
ERR3578147	Town2020	UK	0
ERR3578148	Town2020	UK	0
ERR3578149	Town2020	UK	0
ERR3578150	Town2020	UK	0
ERR3578151	Town2020	UK	0
ERR3578152	Town2020	UK	0
ERR3578154	Town2020	UK	0
ERR3578155	Town2020	UK	0
ERR3578156	Town2020	UK	0
ERR3578157	Town2020	UK	0
ERR3578158	Town2020	UK	0
ERR3578159	Town2020	UK	0
ERR3578160	Town2020	UK	0
ERR3578161	Town2020	UK	0
ERR3578162	Town2020	UK	0
ERR3578165	Town2020	UK	1
ERR3578166	Town2020	UK	0
ERR3578167	Town2020	UK	0
ERR3578168	Town2020	UK	0
ERR3578170	Town2020	UK	0
ERR3578171	Town2020	UK	0
ERR3578173	Town2020	UK	0
ERR3578174	Town2020	UK	1
ERR3578176	Town2020	UK	0
ERR3578177	Town2020	UK	0
ERR3578178	Town2020	UK	0
ERR3578179	Town2020	UK	0
ERR3578180	Town2020	UK	0
ERR3578181	Town2020	UK	0
ERR3578185	Town2020	UK	0
ERR3578186	Town2020	UK	0
ERR3578187	Town2020	UK	1
ERR3578189	Town2020	UK	0
ERR3578190	Town2020	UK	0
ERR3578191	Town2020	UK	0
ERR3578192	Town2020	UK	0
ERR3578194	Town2020	UK	0
ERR3578195	Town2020	UK	0
ERR3578196	Town2020	UK	0
ERR3578197	Town2020	UK	0
ERR3578198	Town2020	UK	0
ERR3578204	Town2020	UK	0
ERR3578205	Town2020	UK	0
ERR3578206	Town2020	UK	0
ERR3578207	Town2020	UK	0
ERR3578208	Town2020	UK	0
ERR3578209	Town2020	UK	0
ERR3578210	Town2020	UK	0
ERR3578212	Town2020	UK	0
ERR3578213	Town2020	UK	0
ERR3578214	Town2020	UK	0
ERR3578215	Town2020	UK	0
ERR3578216	Town2020	UK	0
ERR3578217	Town2020	UK	0
ERR3578219	Town2020	UK	0
ERR3578220	Town2020	UK	0
ERR3578222	Town2020	UK	0
ERR3578223	Town2020	UK	0
ERR3578224	Town2020	UK	0
ERR3578225	Town2020	UK	0
ERR3578227	Town2020	UK	0
ERR3578228	Town2020	UK	0
ERR3578230	Town2020	UK	0
ERR3578231	Town2020	UK	1
ERR3578786	Town2020	UK	0
ERR3578787	Town2020	UK	0
ERR3578788	Town2020	UK	0
ERR3578789	Town2020	UK	0
ERR3578790	Town2020	UK	0
ERR3578791	Town2020	UK	0
ERR3578792	Town2020	UK	0
ERR3578793	Town2020	UK	0
ERR3578794	Town2020	UK	0
ERR3578795	Town2020	UK	0
ERR3578798	Town2020	UK	0
ERR3578799	Town2020	UK	0
ERR3578800	Town2020	UK	0
ERR3578801	Town2020	UK	0
ERR3578802	Town2020	UK	0
ERR3578803	Town2020	UK	0
ERR3578804	Town2020	UK	0
ERR3578805	Town2020	UK	0
ERR3578806	Town2020	UK	0
ERR3578807	Town2020	UK	0
ERR3578808	Town2020	UK	1
ERR3578809	Town2020	UK	0
ERR3578810	Town2020	UK	0
ERR3578811	Town2020	UK	1
ERR3578812	Town2020	UK	0
ERR3578814	Town2020	UK	1
ERR3578815	Town2020	UK	0
ERR3578816	Town2020	UK	0
ERR3578817	Town2020	UK	1
ERR3578818	Town2020	UK	0
ERR3578819	Town2020	UK	0
ERR3578820	Town2020	UK	1
ERR3578821	Town2020	UK	0
ERR3578823	Town2020	UK	0
ERR3578824	Town2020	UK	0
ERR3578825	Town2020	UK	0
ERR3578826	Town2020	UK	0
ERR3578827	Town2020	UK	0
ERR3578829	Town2020	UK	0
ERR3578830	Town2020	UK	0
ERR3578831	Town2020	UK	0
ERR3578832	Town2020	UK	0
ERR3578833	Town2020	UK	0
ERR3578834	Town2020	UK	0
ERR3578835	Town2020	UK	0
ERR3578836	Town2020	UK	0
ERR3578837	Town2020	UK	0
ERR3578838	Town2020	UK	0
ERR3578839	Town2020	UK	0
ERR3578840	Town2020	UK	0
ERR3578841	Town2020	UK	0
ERR3578842	Town2020	UK	0
ERR3578843	Town2020	UK	0
ERR3578844	Town2020	UK	0
ERR3578845	Town2020	UK	0
ERR3578846	Town2020	UK	0
ERR3578847	Town2020	UK	0
ERR3578848	Town2020	UK	0
ERR3578850	Town2020	UK	0
ERR3578852	Town2020	UK	0
ERR3578853	Town2020	UK	0
ERR3578854	Town2020	UK	0
ERR3578855	Town2020	UK	1
ERR3578856	Town2020	UK	1
ERR3578857	Town2020	UK	0
ERR3578858	Town2020	UK	0
ERR3578859	Town2020	UK	0
ERR3578860	Town2020	UK	0
ERR3578861	Town2020	UK	0
ERR3578862	Town2020	UK	1
ERR3578863	Town2020	UK	0
ERR3578864	Town2020	UK	0
ERR3578866	Town2020	UK	0
ERR3578867	Town2020	UK	0
ERR3578868	Town2020	UK	0
ERR3578869	Town2020	UK	0
ERR3578870	Town2020	UK	1
ERR3578871	Town2020	UK	0
ERR3578873	Town2020	UK	0
ERR3578874	Town2020	UK	0
ERR3578875	Town2020	UK	0
ERR3578876	Town2020	UK	0
ERR3578877	Town2020	UK	0
ERR3578878	Town2020	UK	0
ERR3578879	Town2020	UK	0
ERR3578880	Town2020	UK	0
ERR3578881	Town2020	UK	0
ERR3578882	Town2020	UK	0
ERR3578883	Town2020	UK	0
ERR3578884	Town2020	UK	0
ERR3578885	Town2020	UK	0
ERR3578886	Town2020	UK	0
ERR3578887	Town2020	UK	0
ERR3578888	Town2020	UK	0
ERR3578889	Town2020	UK	0
ERR3578890	Town2020	UK	0
ERR3578891	Town2020	UK	0
ERR3578892	Town2020	UK	0
ERR3578893	Town2020	UK	0
ERR3578894	Town2020	UK	0
ERR3578895	Town2020	UK	0
ERR3578896	Town2020	UK	0
ERR3578897	Town2020	UK	0
ERR3578898	Town2020	UK	0
ERR3578899	Town2020	UK	0
ERR3578900	Town2020	UK	0
ERR3578901	Town2020	UK	0
ERR3578904	Town2020	UK	0
ERR3578905	Town2020	UK	1
ERR3578906	Town2020	UK	0
ERR3578907	Town2020	UK	0
ERR3578908	Town2020	UK	0
ERR3578909	Town2020	UK	0
ERR3578910	Town2020	UK	0
ERR3578911	Town2020	UK	0
ERR3578912	Town2020	UK	0
ERR3578913	Town2020	UK	1
ERR3578914	Town2020	UK	0
ERR3578915	Town2020	UK	0
ERR3578916	Town2020	UK	0
ERR3578917	Town2020	UK	0
ERR3578918	Town2020	UK	0
ERR3578919	Town2020	UK	0
ERR3578920	Town2020	UK	0
ERR3578921	Town2020	UK	0
ERR3578922	Town2020	UK	0
ERR3578923	Town2020	UK	0
ERR3578924	Town2020	UK	0
ERR3578925	Town2020	UK	0
ERR3578926	Town2020	UK	0
ERR3578927	Town2020	UK	0
ERR3578928	Town2020	UK	0
ERR3578929	Town2020	UK	0
ERR3578930	Town2020	UK	0
ERR3578931	Town2020	UK	0
ERR3578932	Town2020	UK	0
ERR3578933	Town2020	UK	0
ERR3578934	Town2020	UK	0
ERR3578935	Town2020	UK	0
ERR3578936	Town2020	UK	0
ERR3578937	Town2020	UK	0
ERR3578938	Town2020	UK	0
ERR3578939	Town2020	UK	0
ERR3578941	Town2020	UK	0
ERR3578942	Town2020	UK	1
ERR3578944	Town2020	UK	0
ERR3578945	Town2020	UK	0
ERR3578946	Town2020	UK	0
ERR3578948	Town2020	UK	1
ERR3578949	Town2020	UK	1
ERR3578950	Town2020	UK	0
ERR3578951	Town2020	UK	0
ERR3578952	Town2020	UK	0
ERR3578953	Town2020	UK	0
ERR3578954	Town2020	UK	0
ERR3578955	Town2020	UK	0
ERR3578956	Town2020	UK	0
ERR3578957	Town2020	UK	0
ERR3578958	Town2020	UK	0
ERR3578959	Town2020	UK	0
